,season_idx,episode_idx,character,utterance
1425,2,0,SCENE,"[Scene changes to ARYA looking at The Twins.  They’re relatively close. Meanwhile, THE HOUND eats pig feet by the cart.  ARYA walks back to THE HOUND]"
1426,2,0,ARYA,No one’s going to believe you’re a hog farmer if you eat them all.
1427,2,0,SCENE,[THE HOUND waves a pig’s foot at ARYA]
1428,2,0,THE HOUND,Best part of the animal.
1429,2,0,SCENE,[THE HOUND continues to eat while ARYA gazes back at the Twins]
1430,2,0,THE HOUND,"Don’t worry, they’re still there."
1431,2,0,SCENE,[ARYA angrily turns back and looks at THE HOUND]
1432,2,0,ARYA,I know they’re still there.
1433,2,0,THE HOUND,You check every five minutes like you’re afraid they’re gonna move.
1434,2,0,ARYA,I’m not afraid.
1435,2,0,THE HOUND,"Of course you are.  You’re almost there and you’re afraid you won’t make it.  The closer you get, the worse the fear gets.  No point in trying to hide behind that face.  I know fear when I see it.  Seen it a lot."
1436,2,0,ARYA,I knew fear when I saw it in you.  You’re afraid of fire.
1437,2,0,SCENE,[THE HOUND pauses]
1438,2,0,ARYA,"When Beric’s sword went up in flames, you looked like a scared little girl."
1439,2,0,SCENE,[ARYA moves in closer to THE HOUND]
1440,2,0,ARYA,"And I know why, too.  I heard what your brother did to you.  Pressed your face to the fire like you’re a nice juicy mutton chop."
1441,2,0,THE HOUND,That give you some ideas?
1442,2,0,SCENE,[ARYA turns her back to THE HOUND]
1443,2,0,ARYA,Might do.
1444,2,0,THE HOUND,Go ahead then.  You might get away.  Might even make it there on your own.  They’re just over the river.  The closest you’ve been to family since Ilyn Payne snipped your daddy’s neck.
1445,2,0,SCENE,[ARYA turns around and angrily stares at THE HOUND]
1446,2,0,ARYA,Someday I’m gonna put a sword through your eye and out the back of your skull.
1447,2,0,SCENE,[THE HOUND stares back at ARYA as she walks away to get a closer look at the Twins as thunder rumbles in the sky] ----------------------------------------------------------------------------------
1448,2,0,SCENE,[Scene changes back to BRAN and company inside of the windmill.  The storm has already begun]
1449,2,0,BRAN,How are we going to get past the Wall?  My uncle said it’s 700 feet high.
1450,2,0,SCENE,[OSHA looks at Bran and he looks at her]
1451,2,0,BRAN,How did you get past it?
1452,2,0,OSHA,Got in a boat and rowed past the Bay of Seals.
1453,2,0,BRAN,It would take us two months to get to the Bay of Seals.
1454,2,0,OSHA,Some climb straight up the ice.
1455,2,0,SCENE,[BRAN looks at HODOR]
1456,2,0,BRAN,Even Hodor’s not strong enough to climb the Wall with me on his back.
1457,2,0,SCENE,[HODOR visibly scared of the thunder]
1458,2,0,HODOR,Hodor!
1459,2,0,JOJEN,Nineteen castles guard the Wall.  Only three are still manned.
1460,2,0,SCENE,[HODOR still shaken from the thunder] Hodor: Hodor!
1461,2,0,JOJEN,One of those abandoned fortresses will give us a way through.
1462,2,0,BRAN,My uncle said the gates were sealed with ice and stone when the castles were deserted.
1463,2,0,SCENE,[MEERA looks at Bran]
1464,2,0,MEERA,"Well, we’ll have to open them up again."
1465,2,0,SCENE,[MEERA gazes outside and sees the OLD MAN on horseback]
1466,2,0,OLD MAN,
1467,2,0,SCENE,"[From outside] Whoa, whoa, whoa!"
1468,2,0,MEERA,There’s a rider out there.
1469,2,0,JOJEN,Just one?
1470,2,0,SCENE,[Thunder rumbles]
1471,2,0,MEERA,There’s more.
1472,2,0,HODOR,Hodor!
1473,2,0,SCENE,[Horses neighing outside.  OSHA tries to quiet down HODOR]
1474,2,0,OSHA,"It’s just thunder, sweet giant."
1475,2,0,HODOR,Hodor.
1476,2,0,OLD MAN,
1477,2,0,SCENE,[From outside] I yield.  I yield.
1478,2,0,JOJEN,Wildlings.
1479,2,0,SCENE,[OSHA starts turning her head then gazes outside]
1480,2,0,OSHA,
1481,2,0,SCENE,[To BRAN and RICKON] Where’s Shaggydog and Summer?
1482,2,0,BRAN,Hunting.
1483,2,0,SCENE,[Thunder rumbles]
1484,2,0,HODOR,Hodor!
1485,2,0,SCENE,[HODOR stands up]
1486,2,0,JOJEN,"Shhh, quiet, Hodor."
1487,2,0,HODOR,Hodor!
1488,2,0,JOJEN,
1489,2,0,SCENE,[To BRAN] Make him shut up.  If they hear us…
1490,2,0,BRAN,
1491,2,0,SCENE,"[To Hodor] Hush, Hodor.  No, no more Hodoring."
1492,2,0,SCENE,[OSHA tries to hold HODOR back but he pushes her aside and starts yelling and moving around anxiously]
1493,2,0,HODOR,Hodor!
1494,2,0,SCENE,[HODOR continues Hodoring]
1495,2,0,BRAN,"Hodor, calm down."
1496,2,0,OSHA,You need to keep quiet.
1497,2,0,JOJEN,They’re gonna hear us.
1498,2,0,SCENE,[HODOR continues Hodoring. ORELL hears voices coming out of the windmill.  He stops and looks up]
1499,2,0,BRAN,"Hodor, be quiet."
1500,2,0,SCENE,[HODOR continues Hodoring]
1501,2,0,BRAN,"Hodor, calm down.  Hodor, be quiet!"
1502,2,0,SCENE,"[BRAN’S eyes roll back as he wargs into HODOR.  HODOR stops making noises as he falls to his knees and then falls asleep on the ground.  ORELL is still looking up at the windmill from the outside.  Inside of the windmill, everybody is in shock at what just happened]"
1503,2,0,MEERA,
1504,2,0,SCENE,[To BRAN] What did you do? Bran: Nothing.  I don’t know.
1505,2,0,SCENE,[The sound of a horse is heard from outside.  OSHA gets near the windmill opening]
1506,2,0,RICKON,What’s That?
1507,2,0,OSHA,That’s a horse dying.
1508,2,0,SCENE,[Scene shifts to the wildlings who are outside of the windmill with the OLD MAN.  ORELL is still looking up at the windmill] WILDLING 1: Bring them over here. WILDLING 2: That was the last of them.  The rest are dead.
1509,2,0,ORELL,
1510,2,0,SCENE,[To TORMUND] I heard shouting up there.
1511,2,0,TORMUND,Thunder.
1512,2,0,ORELL,I know the difference between shouting and thunder.
1513,2,0,TORMUND,Maybe it's ghosts.
1514,2,0,SCENE,"[ORELL’s eagle is seen circling over the windmill.  TORMUND approaches the OLD MAN who is sitting on the ground.  He pulls a knife out on TORMUND, YGRITTE gets her bow and arrow out and aims for the OLD MAN]"
1515,2,0,TORMUND,"That won’t help you, grandpa."
1516,2,0,SCENE,"[TORMUND sticks his hand out, asking for the knife.  The OLD MAN gives it to TORMUND, who tosses it aside]"
1517,2,0,TORMUND,Where you riding?
1518,2,0,OLD MAN,"Doesn’t matter now, does it?"
1519,2,0,TORMUND,"No, it doesn’t matter now."
1520,2,0,ORELL,Cut his throat or he’ll tell the crows we’re here.
1521,2,0,SCENE,[TORMUND unsheathes his sword]
1522,2,0,TORMUND,You understand.
1523,2,0,OLD MAN,Let me stand at least.
1524,2,0,SCENE,"[BRAN and RICKON’S direwolves, Shaggydog and Summer, are seen hiding behind a cart, outside of the windmill]"
1525,2,0,OLD MAN,Let me go with a bit of dignity.
1526,2,0,SCENE,[TORMUND helps the OLD MAN get up.  He then gets in position for the kill] Orell:
1527,2,0,SCENE,[Looks at JON] Make the crow kill him.
1528,2,0,SCENE,[Walks towards JON] You’re one of us now.  Prove it.
1529,2,0,SCENE,"[YGRITTE, TORMUND and the OLD MAN stare back at JON.  The scene changes to back inside of the windmill] Jojen:"
1530,2,0,SCENE,[Looks at BRAN] The wolves are out there.
1531,2,0,BRAN,I can’t do it by choice.  I don’t know how.  It happens in my dreams.
1532,2,0,JOJEN,"You’re a warg, Bran.  It’s in your blood."
1533,2,0,BRAN,I can’t.
1534,2,0,JOJEN,"You just did, with him."
1535,2,0,SCENE,[JOJEN looks at HODOR who is still resting]
1536,2,0,JOJEN,A wolf is nothing compared to that.
1537,2,0,SCENE,[Scene switches back to outside of the windmill.  JON unsheathes Longclaw.  He places his sword against the OLD MAN’S neck]
1538,2,0,OLD MAN,She looks sharp.
1539,2,0,SCENE,"[JON nods his head.  The OLD MAN closes his eyes and starts praying, JON hesitates]"
1540,2,0,YGRITTE,
1541,2,0,SCENE,[Looks at Jon] Do it.  Do it.
1542,2,0,SCENE,[JON looks back at YGRITTE]
1543,2,0,ORELL,Told ya.  He’s still one of them.
1544,2,0,TORMUND,"Go on, boy."
1545,2,0,SCENE,[JON glares back at TORMUND]
1546,2,0,TORMUND,Go on!
1547,2,0,SCENE,"[JON raises his sword but hesitates. YGRITTE shoots the OLD MAN in the chest with an arrow, killing him.  This prompts ORELL and TORMUND to reach for their swords]"
1548,2,0,ORELL,He’s a crow.  He’ll always be a crow.  And here’s his crow wife guarding him.  He’ll stab us in the back first chance he gets.
1549,2,0,SCENE,[JON and YGRITTE are standing side by side in defensive positions]
1550,2,0,TORMUND,Kill him!
1551,2,0,SCENE,"[YGRITTE prepares to shoot an arrow at either ORELL or TORMUND but JON pushes her to the ground first.  JON, ORELL and the other wildlings have a sword fight while TORMUND runs towards YGRITTE.  She starts yelling and screaming as TORMUND tries to restrain her] Tormund: He’s one of them!"
1552,2,0,YGRITTE,No!
1553,2,0,TORMUND,Do you hear me?
1554,2,0,SCENE,[YGRITTE bites TORMUND’S arm which causes him to lose his grip on her.  She starts running away but TORMUND grabs her and tackles her to the ground]
1555,2,0,TORMUND,You’re not gonna die for one of them.
1556,2,0,SCENE,[Scene switches back to inside of the windmill.  Everybody is looking at BRAN]
1557,2,0,JOJEN,Do it.  They’ll find us if you don’t.
1558,2,0,SCENE,"[BRAN’S eyes roll back as he wargs into Summer.  Scene goes back outside to JON fighting the wildlings.  Suddenly, the direwolves start attacking the wildlings. JON continues fighting ORELL until he impales him with Longclaw]"
1559,2,0,JON,You were right the whole time.
1560,2,0,SCENE,"[JON twists his sword as ORELL wargs into his eagle right before dying.  The eagle attacks JON, biting and scratching his face.  JON tosses the eagle aside and makes a run for one of the OLD MAN’S horses.  He starts riding away as TORMUND and YGRITTE look on] ----------------------------------------------------------------------------------"
1561,2,0,SCENE,"[The scene changes to Yunkai.  DAARIO, JORAH and GREY WORM are outside of the back gate]"
1562,2,0,DAARIO,"When you hear a songbird’s whistle, you come.  I’m a great whistler, the greatest in the land."
1563,2,0,SCENE,"[DAARIO approaches the back gate, a guard yells at him in Valyrian]"
1564,2,0,DAARIO,Daario Naharis.
1565,2,0,SCENE,"[The guard lets DAARIO in as JORAH and GREY WORM wait.  In the distance, DAARIO whistles.  JORAH and GREY WORM go through the back gate and into Yunkai.  They see two dead guards and DAARIO sitting down]"
1566,2,0,DAARIO,That one was quick.
1567,2,0,SCENE,"[DAARIO wiping blood off his arakh, a Dothraki blade]"
1568,2,0,JORAH,There may be others.
1569,2,0,DAARIO,I doubt it.  The Yunkish prefer to let their slaves do their fighting for them.
1570,2,0,SCENE,"[Suddenly, they’re surrounded by Yunkai guards.  A brief fight ensues.  DAARIO throws a knife by JORAH’S head, killing a Yunkai guard who was behind him.  The trio defeat the first wave of guards]"
1571,2,0,JORAH,
1572,2,0,SCENE,[Addressing DAARIO] That’s what you call a few guards?
1573,2,0,SCENE,"[DAARIO smiles at JORAH as more Yunkish guards appear, surrounding the trio] ----------------------------------------------------------------------------------"
1574,2,0,SCENE,"[The scene changes to right outside of The Twins, where the Stark army are set up in tents and passing the time with some wrestling. It then switches to inside of The Twins, at the wedding ceremony of EDMURE and WALDER’S daughter, ROSLIN FREY. WALDER walks the bride to the altar, her face is covered with a veil. EDMURE is standing at the altar, looking worried, as ROBB and his family are looking on.  ROBB turns his head back towards WALDER and ROSLIN, while ROOSE BOLTON stares at ROBB.  As WALDER approaches, he trades glances with ROBB.  When WALDER and ROSLIN finally reach the altar, he removes her veil.  EDMURE'S fear of an ugly bride are put to rest when he finally sees how beautiful ROSLIN is. ROSLIN gets down on her knees in front of EDMURE]"
1575,2,0,ROSLIN,"Lord Edmure, I hope I’m not a disappointment to you."
1576,2,0,SCENE,[EDMURE helps ROSLIN up]
1577,2,0,EDMURE,"You’re a delight to me, my lady."
1578,2,0,SCENE,[ROSLIN smiles]
1579,2,0,SEPTON,You may now cloak the bride and bring her under your protection.
1580,2,0,SCENE,"[EDMURE removes his cloak as he goes behind ROSLIN to drape it over her shoulders.  ROSLIN and ROBB trade glances. ROBB then looks at WALDER who gives him a strange look before grinning. EDMURE finishes putting the cloak on ROSLIN, then looks at CATELYN who smiles at him.  He walks back to ROSLIN’S side and the SEPTON ties EDMURE and ROSLIN'S hands together]"
1581,2,0,SEPTON,"In the sight of the Seven, I hereby seal these two souls, binding them as one for eternity.  Look upon each other and say the words."
1582,2,0,SCENE,[EDMURE and ROSLIN turn to each other]
1583,2,0, ROSLIN,"Father, Smith, Warrior, Mother, Maiden, Crone, Stranger.  I am hers (I am his) and she is mine (he is mine) from this day until the end of my days."
1584,2,0,SCENE,[BLACKFISH looks at the ugly Frey women who smile back at him.  He quickly turns around] ----------------------------------------------------------------------------------
1585,2,0,SCENE,[Scene changes to inside of the windmill.  It’s nighttime.  OSHA lights a candle]
1586,2,0,MEERA,Is that safe?
1587,2,0,OSHA,They’re long gone.
1588,2,0,BRAN,
1589,2,0,SCENE,[Looks at JOJEN] You were right.  I can get inside Summer’s mind whenever I want.
1590,2,0,JOJEN,Of course you can.  North of the Wall there are wildlings who can control all sorts of animals.  But you did a lot more than that.  You got inside Hodor’s mind.
